tweet_id,url
2015787765774893436,https://x.com/ChrisWillx/status/2015787765774893436
2015545970453275066,https://x.com/ChrisWillx/status/2015545970453275066
2015432015210856462,https://x.com/ChrisWillx/status/2015432015210856462
2015100613973963145,https://x.com/ChrisWillx/status/2015100613973963145
2014790838400770394,https://x.com/ChrisWillx/status/2014790838400770394
2014686196308255139,https://x.com/ChrisWillx/status/2014686196308255139
2014383238643339382,https://x.com/ChrisWillx/status/2014383238643339382
2014043238294806592,https://x.com/ChrisWillx/status/2014043238294806592
2013970674683969692,https://x.com/ChrisWillx/status/2013970674683969692
2013796956988948954,https://x.com/ChrisWillx/status/2013796956988948954
2013657777542177080,https://x.com/ChrisWillx/status/2013657777542177080
2013614923620769973,https://x.com/ChrisWillx/status/2013614923620769973
2013296719774060777,https://x.com/ChrisWillx/status/2013296719774060777
2013296107737014297,https://x.com/ChrisWillx/status/2013296107737014297
2013245685911507117,https://x.com/ChrisWillx/status/2013245685911507117
2013024388975620128,https://x.com/ChrisWillx/status/2013024388975620128
2012992913584623963,https://x.com/ChrisWillx/status/2012992913584623963
2012963203941376407,https://x.com/ChrisWillx/status/2012963203941376407
2012872609587958260,https://x.com/ChrisWillx/status/2012872609587958260
2012653557397258249,https://x.com/ChrisWillx/status/2012653557397258249
2012571971955851673,https://x.com/ChrisWillx/status/2012571971955851673
2012510215141572708,https://x.com/ChrisWillx/status/2012510215141572708
2012238426947412334,https://x.com/ChrisWillx/status/2012238426947412334
2012208223609311481,https://x.com/ChrisWillx/status/2012208223609311481
2012147825774407683,https://x.com/ChrisWillx/status/2012147825774407683
2011876041208578399,https://x.com/ChrisWillx/status/2011876041208578399
2011845841724780789,https://x.com/ChrisWillx/status/2011845841724780789
2011785444040581329,https://x.com/ChrisWillx/status/2011785444040581329
2011423057383223423,https://x.com/ChrisWillx/status/2011423057383223423
2011121068975800748,https://x.com/ChrisWillx/status/2011121068975800748
2010758463526261018,https://x.com/ChrisWillx/status/2010758463526261018
2010758460636631426,https://x.com/ChrisWillx/status/2010758460636631426
2010698282620887089,https://x.com/ChrisWillx/status/2010698282620887089
2010698274970492930,https://x.com/ChrisWillx/status/2010698274970492930
2010426485186629960,https://x.com/ChrisWillx/status/2010426485186629960
2010335888644227464,https://x.com/ChrisWillx/status/2010335888644227464
2009973501126377873,https://x.com/ChrisWillx/status/2009973501126377873
2009701710403412372,https://x.com/ChrisWillx/status/2009701710403412372
2009671518343643197,https://x.com/ChrisWillx/status/2009671518343643197
2009611119124517306,https://x.com/ChrisWillx/status/2009611119124517306
2009353337272172801,https://x.com/ChrisWillx/status/2009353337272172801
2009309249067970862,https://x.com/ChrisWillx/status/2009309249067970862
2009248731250540755,https://x.com/ChrisWillx/status/2009248731250540755
2008944403503608008,https://x.com/ChrisWillx/status/2008944403503608008
2008886336061636835,https://x.com/ChrisWillx/status/2008886336061636835
2008614350882566341,https://x.com/ChrisWillx/status/2008614350882566341
2008222565316391356,https://x.com/ChrisWillx/status/2008222565316391356
2008222436047597983,https://x.com/ChrisWillx/status/2008222436047597983
2008221963269853500,https://x.com/ChrisWillx/status/2008221963269853500
2007889546202284470,https://x.com/ChrisWillx/status/2007889546202284470
2007806832472158366,https://x.com/ChrisWillx/status/2007806832472158366
2007469504364720370,https://x.com/ChrisWillx/status/2007469504364720370
2007162318099272035,https://x.com/ChrisWillx/status/2007162318099272035
2006506402991497440,https://x.com/ChrisWillx/status/2006506402991497440
2006476071613653177,https://x.com/ChrisWillx/status/2006476071613653177
